t,r_x,r_y,v1,theta,r_cmd_x,r_cmd_y,r_user_x,r_user_y,r_user_dot_x,r_user_dot_y,v_ref_x,v_ref_y,u_force,theta_cmd,delta,u_tilde_x,u_tilde_y,OL_error_x,OL_error_y,IL_error,K_OL_norm,K_IL_norm,theta_ref,v_chrono_x,v_chrono_y,theta_dot,u_moment,v_des
1.095400000000032747e+01,-1.306228208329978768e+00,2.973459729166024346e+01,4.996788785527576771e+00,1.521339621696282451e+00,4.891351771924244522e-03,3.063861234971956904e+01,0.000000000000000000e+00,3.057000000000163809e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.399033918597103812e-03,5.000561618759394200e+00,3.443280025502613584e-01,1.329575866662139783e+00,1.212436378580498963e-01,8.225580321067843537e-02,3.343587237958940417e-01,2.492050182464342900e-01,-1.005967115473538342e-02,1.796596746754883789e-01,1.414412991419730092e+00,7.055333995785861845e+00,1.342078872912506826e+00,2.506038412053555042e-01,4.990502297895830885e+00,5.292797499029695818e-02,6.088149749815753298e-01,5.000000000000000000e+00
1.095600000000032814e+01,-1.305714434445264693e+00,2.974457726279112890e+01,4.996588037905054236e+00,1.521452411292030904e+00,4.894149922744906941e-03,3.064861329108871502e+01,0.000000000000000000e+00,3.058000000000164320e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.399243518562019598e-03,5.000561268553625816e+00,3.442294554361156611e-01,1.330319013724489130e+00,1.209946869623817339e-01,8.198383222176953977e-02,3.343240482586878892e-01,2.554891041010565189e-01,-1.057022309431143725e-02,1.793735383795225236e-01,1.414412985951357893e+00,7.055104460325479998e+00,1.342477161395518204e+00,2.568881380196536002e-01,4.989991395665082763e+00,5.639533103986110740e-02,6.075281827065805995e-01,5.000000000000000000e+00
1.095800000000032881e+01,-1.305190820008917951e+00,2.975455617135638064e+01,4.996298016410724685e+00,1.521571298976936548e+00,4.896948491023732884e-03,3.065861423279825360e+01,0.000000000000000000e+00,3.059000000000164121e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.399452029694982832e-03,5.000560918438009317e+00,3.441438910532218509e-01,1.330959944193456312e+00,1.208796619424077901e-01,8.174921164854587197e-02,3.342934102612450387e-01,2.604090223858612219e-01,-1.110135423899460960e-02,1.790941375814165681e-01,1.414412980431245082e+00,7.054875405075552663e+00,1.342875026157058116e+00,2.618082659044232430e-01,4.989459914314631206e+00,5.944429489700907288e-02,6.069097320383035621e-01,5.000000000000000000e+00
1.096000000000032948e+01,-1.304664807632304635e+00,2.976453419316087690e+01,4.995912191791856749e+00,1.521692678181331582e+00,4.899747476071209668e-03,3.066861517484836952e+01,0.000000000000000000e+00,3.060000000000164633e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.399660195886520816e-03,5.000560568395482797e+00,3.440993263667630475e-01,1.331301437327511605e+00,1.208726319734944044e-01,8.162447670294467605e-02,3.342780148454734257e-01,2.616072769306533874e-01,-1.154420876704698173e-02,1.788176520242714673e-01,1.414412974937096834e+00,7.054646780207056267e+00,1.343272591922746395e+00,2.630067289603483793e-01,4.989016709670962335e+00,6.068975205031779119e-02,6.068272258914277906e-01,5.000000000000000000e+00
1.096200000000033015e+01,-1.304140899279789156e+00,2.977451346452261660e+01,4.996482940045464893e+00,1.521814190644931175e+00,4.902546878098157368e-03,3.067861611723882120e+01,0.000000000000000000e+00,3.061000000000165144e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.399868467608099670e-03,5.000560218212525498e+00,3.441202289226544253e-01,1.331388663957085994e+00,1.208780270294737835e-01,8.160027501296429620e-02,3.343054397876120132e-01,2.605553918532401148e-01,-1.091866675050923163e-02,1.785415987221830036e-01,1.414412969406272813e+00,7.054418581140739164e+00,1.343669869086763669e+00,2.619550520491266132e-01,4.989641901644973565e+00,6.075656703776852186e-02,6.069239057133578585e-01,5.000000000000000000e+00
1.096400000000033081e+01,-1.303621046878398415e+00,2.978448981789316008e+01,4.994924329897578730e+00,1.521933853770271794e+00,4.905346697707013356e-03,3.068861705997020195e+01,0.000000000000000000e+00,3.062000000000165656e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.400077040887547043e-03,5.000559868307038691e+00,3.440674711343205683e-01,1.331544155108226102e+00,1.209126585711308988e-01,8.153579015065810787e-02,3.342668688597096871e-01,2.585274736637446225e-01,-1.237751866172498438e-02,1.782639846835063491e-01,1.414412964085733915e+00,7.054190819141173741e+00,1.344066831533458295e+00,2.599273421313527122e-01,4.988182699550800514e+00,5.983206036331870786e-02,6.069101160079455326e-01,5.000000000000000000e+00
1.096600000000033148e+01,-1.303108352387493118e+00,2.979446684572629067e+01,4.995084447716212850e+00,1.522049937921526874e+00,4.908146936122851495e-03,3.069861800304238741e+01,0.000000000000000000e+00,3.063000000000166168e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.400286227326827653e-03,5.000559518320092600e+00,3.441027628108330738e-01,1.331447288071277324e+00,1.209021566932445002e-01,8.157653581658469433e-02,3.342932547602687210e-01,2.549487827348091429e-01,-1.204039271579215864e-02,1.779831063880665809e-01,1.414412958818225263e+00,7.053963520443219615e+00,1.344463417841240904e+00,2.563488597756967136e-01,4.988519475591246533e+00,5.804286463910453969e-02,6.068763390202623897e-01,5.000000000000000000e+00
1.096800000000033215e+01,-1.302609155374692573e+00,2.980444251796036781e+01,4.994077128289879930e+00,1.522159455168136999e+00,4.910947595842788879e-03,3.070861894645565471e+01,0.000000000000000000e+00,3.064000000000165969e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.400496663575072917e-03,5.000559168455460224e+00,3.441296643406616673e-01,1.331165585887643221e+00,1.208618531960276576e-01,8.167708863332369396e-02,3.342963940451656457e-01,2.482005044874099065e-01,-1.271863757083213642e-02,1.776960373268938742e-01,1.414412953786958305e+00,7.053736744951163651e+00,1.344859483976512449e+00,2.496007907147367311e-01,4.987840880749260464e+00,5.475982910014021154e-02,6.065497061956710567e-01,5.000000000000000000e+00
1.097000000000033282e+01,-1.302113296174549628e+00,2.981442401969750478e+01,4.996907148756362105e+00,1.522266625915694283e+00,4.913748677335376056e-03,3.071861989020884920e+01,0.000000000000000000e+00,3.065000000000166480e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.400707334398626144e-03,5.000558817993606020e+00,3.442497852579274875e-01,1.331031077942365082e+00,1.206294623808620847e-01,8.175057908183827604e-02,3.344020895118828274e-01,2.465314791411894191e-01,-9.803123604363861432e-03,1.774071419391793913e-01,1.414412948486866606e+00,7.053510546959101291e+00,1.345254885935068367e+00,2.479319758047645039e-01,4.990756044851096362e+00,5.358662178662018660e-02,6.057150914661204588e-01,5.000000000000000000e+00
1.097200000000033349e+01,-1.301619311800916279e+00,2.982440405616794621e+01,4.996129051202988336e+00,1.522373155940927036e+00,4.916550180777610329e-03,3.072862083430226932e+01,0.000000000000000000e+00,3.066000000000166992e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.400918093872988721e-03,5.000558467664903972e+00,3.442157617448848850e-01,1.331210587650577981e+00,1.204199916938183679e-01,8.168247555640471835e-02,3.343837074688129629e-01,2.455939154595923879e-01,-1.053574080863040052e-02,1.771182700058562265e-01,1.414412943293013702e+00,7.053284942580847705e+00,1.345649577590775969e+00,2.469946227939910088e-01,4.990023077184975620e+00,5.326630589027527007e-02,6.045588787083707727e-01,5.000000000000000000e+00
1.097400000000033415e+01,-1.301119985089308262e+00,2.983438244592332822e+01,4.995435167629241668e+00,1.522483099853838562e+00,4.919352104902361203e-03,3.073862177873625612e+01,0.000000000000000000e+00,3.067000000000166793e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.401128219454706759e-03,5.000558117488145271e+00,3.441419459553000104e-01,1.331684260375481932e+00,1.202150849684187062e-01,8.150659542182923933e-02,3.343506450848313660e-01,2.482635462273316829e-01,-1.135857445175414426e-02,1.768335222630601500e-01,1.414412938130758413e+00,7.053059898669299166e+00,1.346043634269293632e+00,2.496644643212046766e-01,4.989199893213149828e+00,5.497246517442536118e-02,6.034363546297986103e-01,5.000000000000000000e+00
1.097600000000033482e+01,-1.300615253464035836e+00,2.984436136766603198e+01,4.995830261199576405e+00,1.522597372460041010e+00,4.922154448427835428e-03,3.074862272351071013e+01,0.000000000000000000e+00,3.068000000000167304e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.401337703290917369e-03,5.000557767245767948e+00,3.441115088104555464e-01,1.332086315031449475e+00,1.200560827954652021e-01,8.136496475910638682e-02,3.343538141034996247e-01,2.509670350770163427e-01,-1.109208984260856568e-02,1.765537381907447134e-01,1.414412932882507246e+00,7.052835366685680007e+00,1.346437171261611221e+00,2.523681632964710486e-01,4.989466027645536705e+00,5.713753799550944090e-02,6.026781574092687777e-01,5.000000000000000000e+00
1.097800000000033549e+01,-1.300105021615209022e+00,2.985434008912140058e+01,4.995861042801696073e+00,1.522714829254717239e+00,4.924957210050994599e-03,3.075862366862567754e+01,0.000000000000000000e+00,3.069000000000167816e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.401546535323041796e-03,5.000557417011465056e+00,3.440658051303865372e-01,1.332519979976455993e+00,1.199592064871017605e-01,8.120917223497010895e-02,3.343446554155338757e-01,2.537153144375237646e-01,-1.119176436287450116e-02,1.762776579931033538e-01,1.414412927586914615e+00,7.052611304500024048e+00,1.346830290983124012e+00,2.551166521408146926e-01,4.989366002882893447e+00,5.872867567980620540e-02,6.021908525294730197e-01,5.000000000000000000e+00
1.098000000000033616e+01,-1.299593572144921438e+00,2.986431931750325930e+01,4.996142238549798442e+00,1.522834419310018061e+00,4.927760389323978217e-03,3.076862461408106952e+01,0.000000000000000000e+00,3.070000000000168328e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.401755143244830465e-03,5.000557066714719667e+00,3.440556736154627981e-01,1.332759880781746897e+00,1.199153467588341265e-01,8.112657138727318029e-02,3.343542821049784730e-01,2.543240152223590900e-01,-1.093728703277374592e-02,1.760041283268913848e-01,1.414412922255702254e+00,7.052387684884964258e+00,1.347223059063005657e+00,2.557255617576821294e-01,4.989620129978691310e+00,5.979534570634900681e-02,6.020024352041498661e-01,5.000000000000000000e+00
1.098200000000033683e+01,-1.299076129795714740e+00,2.987430226536976008e+01,4.998141126137124246e+00,1.522956691379206751e+00,4.930563984842432218e-03,3.077862555987614712e+01,0.000000000000000000e+00,3.071000000000168839e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.401963048503354322e-03,5.000556716034057381e+00,3.440856049767526681e-01,1.333078790261756019e+00,1.198427959821690147e-01,8.102698689900526829e-02,3.344092267660782047e-01,2.573193683879871907e-01,-9.077151313730880133e-03,1.757336323161986513e-01,1.414412916660982011e+00,7.052164489189950203e+00,1.347615516078522813e+00,2.587211235312320001e-01,4.991479915400988787e+00,6.113583618232742989e-02,6.018754075217409572e-01,5.000000000000000000e+00
1.098400000000033749e+01,-1.298582658441826521e+00,2.988427369264470457e+01,4.991811983990332990e+00,1.523067320940846292e+00,4.933368001198373473e-03,3.078862650601322315e+01,0.000000000000000000e+00,3.072000000000168640e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.402173252024626260e-03,5.000556366496574867e+00,3.439610924975324280e-01,1.332735046818215086e+00,1.200100588554205011e-01,8.111257067695888667e-02,3.342603536620389892e-01,2.453348157374085625e-01,-1.483850491721394604e-02,1.754518048623212589e-01,1.414412911969228359e+00,7.051941758717775954e+00,1.348007585132206421e+00,2.467367787859119088e-01,4.985718211116843435e+00,5.531529978850324714e-02,6.019603225397680557e-01,5.000000000000000000e+00
1.098600000000033816e+01,-1.298088697914988154e+00,2.989425340964572442e+01,4.995963588420567980e+00,1.523177841217622008e+00,4.936172438096480923e-03,3.079862745249065270e+01,0.000000000000000000e+00,3.073000000000169152e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.402383307818825435e-03,5.000556016119463543e+00,3.441116546066793069e-01,1.332666475538417661e+00,1.198085006972931660e-01,8.117100658976808547e-02,3.344011042525882327e-01,2.455791114632737415e-01,-1.069251204501409092e-02,1.751702560854131452e-01,1.414412906831754135e+00,7.051719546218339296e+00,1.348399117937337355e+00,2.469812847152983715e-01,4.989863854451560776e+00,5.526058843144406041e-02,6.014393669165539746e-01,5.000000000000000000e+00
1.098800000000033883e+01,-1.297603167742845010e+00,2.990423366722197684e+01,4.996031751976248714e+00,1.523283885706137708e+00,4.938977297026927137e-03,3.080862839930833275e+01,0.000000000000000000e+00,3.074000000000169663e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.402594109340241134e-03,5.000555665678277251e+00,3.441512357925121668e-01,1.332512326602300012e+00,1.196566624652948829e-01,8.123189576309705617e-02,3.344270506526746956e-01,2.413647910389847273e-01,-1.042254475970327832e-02,1.748847677687981328e-01,1.414412901768776321e+00,7.051497893273450224e+00,1.348790010808593953e+00,2.427671743468035603e-01,4.990133471359760264e+00,5.302334032961753679e-02,6.006780043301166438e-01,5.000000000000000000e+00
1.099000000000033950e+01,-1.297126803116655402e+00,2.991421229697429141e+01,4.995000547177396832e+00,1.523385191201810818e+00,4.941782579630442200e-03,3.081862934646659724e+01,0.000000000000000000e+00,3.075000000000169464e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.402805732039014500e-03,5.000555315390568190e+00,3.441515128777460353e-01,1.332401002474587148e+00,1.194665077567744621e-01,8.126919049127699635e-02,3.344182747592211458e-01,2.367824056141843159e-01,-1.123656779493398261e-02,1.745951803932146440e-01,1.414412896905400618e+00,7.051276842731168948e+00,1.349180156537161501e+00,2.381849997235245542e-01,4.989319097883343268e+00,5.065420865016760643e-02,5.995904905037869881e-01,5.000000000000000000e+00
1.099200000000034017e+01,-1.296649687788521188e+00,2.992418988503026611e+01,4.994498035223441157e+00,1.523487787051336140e+00,4.944588285566189380e-03,3.082863029396566290e+01,0.000000000000000000e+00,3.076000000000169976e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.403017184121845484e-03,5.000554965198222845e+00,3.441139168097491763e-01,1.332662546680913218e+00,1.192069993678002982e-01,8.117285403334277560e-02,3.344029837041359587e-01,2.371579884964403473e-01,-1.175690828424880152e-02,1.743076305141726401e-01,1.414412892094242258e+00,7.051056398525477498e+00,1.349569535135322074e+00,2.385607942284793670e-01,4.988798407106319388e+00,5.129964206212025979e-02,5.982154207949214042e-01,5.000000000000000000e+00
1.099400000000034083e+01,-1.296167296377411793e+00,2.993416931515321266e+01,4.995542097044849861e+00,1.523593073632071748e+00,4.947394413587051683e-03,3.083863124180517090e+01,0.000000000000000000e+00,3.077000000000170488e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.403228012440343314e-03,5.000554614812942944e+00,3.441112011673870819e-01,1.333004803824397566e+00,1.189397680824425124e-01,8.105775778309270985e-02,3.344281068810446289e-01,2.397939241484557393e-01,-1.083557975922122552e-02,1.740235384967478982e-01,1.414412887127855400e+00,7.050836530642940581e+00,1.349958216589630222e+00,2.411969413325775746e-01,4.989719385439001620e+00,5.264389639295249251e-02,5.969863999106000962e-01,5.000000000000000000e+00
1.099600000000034150e+01,-1.295675194738959757e+00,2.994414733738704726e+01,4.995066999253054973e+00,1.523704749161246097e+00,4.950200961556083974e-03,3.084863218998541257e+01,0.000000000000000000e+00,3.078000000000170999e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.403437771315673007e-03,5.000554264560391537e+00,3.440209031724001942e-01,1.333640536701964585e+00,1.187510366134654494e-01,8.082391995588311673e-02,3.343917998135105818e-01,2.446484324583723391e-01,-1.153899117392231943e-02,1.737465325716143205e-01,1.414412882129691518e+00,7.050617179535379364e+00,1.350346341614443890e+00,2.460516604708126720e-01,4.989015623639020625e+00,5.583813402812967674e-02,5.959734558978787566e-01,5.000000000000000000e+00
1.099800000000034217e+01,-1.295184658980182313e+00,2.995412691561403662e+01,4.995806269739927252e+00,1.523817352603913600e+00,4.953007929589935132e-03,3.085863313850608236e+01,0.000000000000000000e+00,3.079000000000171511e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.403647588507259255e-03,5.000553914144282075e+00,3.440464578238592863e-01,1.333725179012224205e+00,1.186450453901987945e-01,8.080161765317869782e-02,3.344234796269157095e-01,2.438659927590104970e-01,-1.076051112977793878e-02,1.734710109894681551e-01,1.414412877071400176e+00,7.050398313416988749e+00,1.350733992837886088e+00,2.452694305303261824e-01,4.989793753430613599e+00,5.630250451357506070e-02,5.955246173730823767e-01,5.000000000000000000e+00
1.100000000000034284e+01,-1.294676294931033311e+00,2.996410463930971702e+01,4.995296947115445363e+00,1.523939510855321311e+00,4.955815313923167542e-03,3.086863408736756043e+01,0.000000000000000000e+00,3.080000000000171312e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.403855521574157638e-03,5.000553563906328769e+00,3.439065840571262633e-01,1.334705109314252791e+00,1.185431242074829611e-01,8.044115016530593854e-02,3.343665053768453688e-01,2.527774429247633403e-01,-1.168657348064705559e-02,1.732055180174336684e-01,1.414412871912785752e+00,7.050179866901154391e+00,1.351121318568097252e+00,2.541810905132705911e-01,4.988867340663635019e+00,6.107842542932424845e-02,5.949475487245637906e-01,5.000000000000000000e+00
1.100200000000034350e+01,-1.294168805412336365e+00,2.997408105266211464e+01,4.994619905831611639e+00,1.524062296411982986e+00,4.958623114527516487e-03,3.087863503657012032e+01,0.000000000000000000e+00,3.081000000000171823e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.404063440389505561e-03,5.000553213792895413e+00,3.438710730196973819e-01,1.334924140482337540e+00,1.186301643999575495e-01,8.035961293630913826e-02,3.343495887068573258e-01,2.523408709292846996e-01,-1.234106942072443758e-02,1.729409778438844025e-01,1.414412866840360383e+00,7.049961779669313700e+00,1.351508484465087534e+00,2.537447264508588818e-01,4.988212494485604331e+00,6.139259899939791820e-02,5.953078160758631387e-01,5.000000000000000000e+00
1.100400000000034417e+01,-1.293669880929566807e+00,2.998405661240982312e+01,4.993991128624345244e+00,1.524181568514076490e+00,4.961431332914705873e-03,3.088863598611393968e+01,0.000000000000000000e+00,3.082000000000172335e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.404272115757516448e-03,5.000552863759049060e+00,3.438833462111222650e-01,1.334818646092863492e+00,1.187246943570475499e-01,8.039775388943176671e-02,3.343530424130950474e-01,2.480590371344883471e-01,-1.276796959064085968e-02,1.726730840489874019e-01,1.414412861917849762e+00,7.049744075070385030e+00,1.351895435975438486e+00,2.494631005748778607e-01,4.987785244202254553e+00,5.963640860318850795e-02,5.957116658942835929e-01,5.000000000000000000e+00
1.100600000000034484e+01,-1.293180588957449473e+00,2.999403425248040023e+01,4.994803989031381342e+00,1.524295766294793575e+00,4.964239970813594943e-03,3.089863693599861350e+01,0.000000000000000000e+00,3.083000000000172136e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.404481656433585399e-03,5.000552513511368424e+00,3.439599132570661522e-01,1.334564700862178377e+00,1.187218349946756873e-01,8.050057845268507317e-02,3.344070555424804025e-01,2.432430873865200349e-01,-1.172783040582991987e-02,1.724003303193533121e-01,1.414412856999958112e+00,7.049526810060841697e+00,1.352282028629456345e+00,2.446473595022775616e-01,4.988825033353219141e+00,5.709956063759833583e-02,5.957941433382527574e-01,5.000000000000000000e+00
1.100800000000034551e+01,-1.292697065205717477e+00,3.000401285601618540e+01,4.995149717385094057e+00,1.524406952943412330e+00,4.967049029183264602e-03,3.090863788622395703e+01,0.000000000000000000e+00,3.084000000000172648e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.404691677151111238e-03,5.000552163161762209e+00,3.439949328353996694e-01,1.334500453345633497e+00,1.186345349235252700e-01,8.053026129928952948e-02,3.344359293369946751e-01,2.403591435105749130e-01,-1.124608533701998425e-02,1.721249243139542084e-01,1.414412852102192808e+00,7.049310033193173730e+00,1.352668133466504274e+00,2.417636251670085001e-01,4.989306428174348440e+00,5.559422499910211812e-02,5.953931057890846645e-01,5.000000000000000000e+00
1.101000000000034618e+01,-1.292222266336781722e+00,3.001399107813328726e+01,4.994755942224263556e+00,1.524513614457072341e+00,4.969858509577027017e-03,3.091863883679005554e+01,0.000000000000000000e+00,3.085000000000173159e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.404902475319816900e-03,5.000551812845221988e+00,3.440181355004601205e-01,1.334361871433968005e+00,1.185177700448556137e-01,8.058204223688068824e-02,3.344473232396195095e-01,2.359969515899486558e-01,-1.143679049805790271e-02,1.718454809905662906e-01,1.414412847330958289e+00,7.049093784416168518e+00,1.353053649985762164e+00,2.374016432670997545e-01,4.989115372663704306e+00,5.333193724737986252e-02,5.947546803630745504e-01,5.000000000000000000e+00
1.101200000000034684e+01,-1.291745717785630410e+00,3.002396999101033259e+01,4.995140885801079733e+00,1.524621461298365288e+00,4.972668411454675419e-03,3.092863978769677757e+01,0.000000000000000000e+00,3.086000000000173671e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.405113003311600061e-03,5.000551462454675189e+00,3.440103596289201260e-01,1.334602554584933376e+00,1.183165001147229445e-01,8.049972448474253250e-02,3.344591483124650932e-01,2.368708888689445846e-01,-1.109076522465102244e-02,1.715678113126011262e-01,1.414412842507417611e+00,7.048878073449583503e+00,1.353438542986186377e+00,2.382757913442644093e-01,4.989461047620570966e+00,5.392418609049037803e-02,5.937809153851636434e-01,5.000000000000000000e+00
1.101400000000034751e+01,-1.291265577770446926e+00,3.003394738519818574e+01,4.994463841693621120e+00,1.524731743198851630e+00,4.975478733906579798e-03,3.093864073894443933e+01,0.000000000000000000e+00,3.087000000000174182e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.405323076309973086e-03,5.000551112211909732e+00,3.439491610846930336e-01,1.334994521566758241e+00,1.181614885905842849e-01,8.035432399350724009e-02,3.344311708355107715e-01,2.386652713477278587e-01,-1.185001669367657939e-02,1.712932002126632547e-01,1.414412837729120076e+00,7.048662871173263511e+00,1.353822882993565679e+00,2.400703843510394453e-01,4.988701445760998610e+00,5.514105369252762789e-02,5.929153091943041298e-01,5.000000000000000000e+00
1.101600000000034818e+01,-1.290779367934449029e+00,3.004392549131485524e+01,4.994957833587414520e+00,1.524846581472122820e+00,4.978289475525506450e-03,3.094864169053290581e+01,0.000000000000000000e+00,3.088000000000173983e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.405532444942471891e-03,5.000550761894039908e+00,3.439201077930214012e-01,1.335410292650382358e+00,1.180315997127806549e-01,8.020849448000551274e-02,3.344362988038445117e-01,2.417003844292064940e-01,-1.149352354872856807e-02,1.710236984785551417e-01,1.414412832847885992e+00,7.048448135205132914e+00,1.354206771582775470e+00,2.431057075055164662e-01,4.989057588663181164e+00,5.741947809697053873e-02,5.923160303947690997e-01,5.000000000000000000e+00
1.101800000000034885e+01,-1.290288230551932980e+00,3.005390319301821833e+01,4.994867114031408484e+00,1.524964432159936711e+00,4.981100635130476448e-03,3.095864264246226583e+01,0.000000000000000000e+00,3.089000000000174495e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.405741222791991518e-03,5.000550411613218671e+00,3.438743539691468398e-01,1.335821303576868901e+00,1.179722787928841332e-01,8.006037839047076832e-02,3.344247406064221328e-01,2.441626843383485346e-01,-1.169527205231180034e-02,1.707576605771592426e-01,1.414412827937170380e+00,7.048233825613614556e+00,1.354590309490188327e+00,2.455682167832909935e-01,4.988855489841728108e+00,5.892494004971833566e-02,5.920048080821171954e-01,5.000000000000000000e+00
1.102000000000034952e+01,-1.289798619635926125e+00,3.006388124538675299e+01,4.995006080247298641e+00,1.525082980879076677e+00,4.983912212830633390e-03,3.096864359473245898e+01,0.000000000000000000e+00,3.090000000000175007e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.405950055362068657e-03,5.000550061294157800e+00,3.438758692438637632e-01,1.335949232045264390e+00,1.179626922752136792e-01,8.001794788636593103e-02,3.344364535517587722e-01,2.433991554600461182e-01,-1.151886627416143227e-02,1.704926713888861300e-01,1.414412823030395616e+00,7.048019927097543658e+00,1.354973535967974207e+00,2.448048966828381134e-01,4.989031545339057239e+00,5.927388552230070107e-02,5.919727213991948789e-01,5.000000000000000000e+00
1.102200000000035018e+01,-1.289316410974679306e+00,3.007385821837617002e+01,4.994296130302690706e+00,1.525198016233403786e+00,4.986724209912063964e-03,3.097864454734370909e+01,0.000000000000000000e+00,3.091000000000174808e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.406159531644408760e-03,5.000549711080686244e+00,3.438783334464439179e-01,1.335890128165033275e+00,1.179654382142262536e-01,8.003828778617874673e-02,3.344341201225743410e-01,2.396982189184559964e-01,-1.205839751889126177e-02,1.702244802654273581e-01,1.414412818271752137e+00,7.047806462397138816e+00,1.355356396369930660e+00,2.411041689738180616e-01,4.988491663775266538e+00,5.751744347973187371e-02,5.919024898180786920e-01,5.000000000000000000e+00
1.102400000000035085e+01,-1.288835215825611114e+00,3.008383744788910263e+01,4.995399043252604976e+00,1.525312399629544347e+00,4.989536626384789668e-03,3.098864550029557208e+01,0.000000000000000000e+00,3.092000000000175319e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.406369012946193792e-03,5.000549360639039875e+00,3.439155915975856126e-01,1.335969207659958524e+00,1.178740889999641689e-01,8.002050968947557741e-02,3.344766840498061278e-01,2.391916009541414923e-01,-1.092936869339578010e-02,1.699560032596112435e-01,1.414412813408675307e+00,7.047593452919390877e+00,1.355738829557465053e+00,2.405977604857859053e-01,4.989620342387290464e+00,5.719165781244972546e-02,5.915704720081185197e-01,5.000000000000000000e+00
1.102600000000035152e+01,-1.288362868923807358e+00,3.009381608925132312e+01,4.994902296747888215e+00,1.525422288794704651e+00,4.992349463827752340e-03,3.099864645358817583e+01,0.000000000000000000e+00,3.093000000000175831e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.406579284436828290e-03,5.000549010254485616e+00,3.439352321482583297e-01,1.335831484677507897e+00,1.178055115824004073e-01,8.007114654983034374e-02,3.344847610924479020e-01,2.347681820513874418e-01,-1.122392493772927935e-02,1.696834592372369332e-01,1.414412808683978451e+00,7.047380928975544911e+00,1.356120761615374537e+00,2.361745510643336321e-01,4.989325435701310596e+00,5.494510211982918391e-02,5.911643073299549522e-01,5.000000000000000000e+00
1.102800000000035219e+01,-1.287898883670767658e+00,3.010379454864519388e+01,4.994620696773666602e+00,1.525527805468894327e+00,4.995162723726014921e-03,3.100864740722156654e+01,0.000000000000000000e+00,3.094000000000176342e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.406790299116771276e-03,5.000548659886793423e+00,3.439609791969780450e-01,1.335695568218958629e+00,1.176690914687656131e-01,8.012260533686151043e-02,3.344989137862445783e-01,2.305881120032666765e-01,-1.131507125687836179e-02,1.694070438535171252e-01,1.414412804070267038e+00,7.047168933884011111e+00,1.356502080227734774e+00,2.319946912877035028e-01,4.989233938997607254e+00,5.275943742550819049e-02,5.904400791238715307e-01,5.000000000000000000e+00
1.103000000000035286e+01,-1.287440998174206985e+00,3.011377355350372653e+01,4.994754814051193037e+00,1.525629583167542380e+00,4.997976407115154417e-03,3.101864836119564117e+01,0.000000000000000000e+00,3.095000000000176854e+01,0.000000000000000000e+00,5.000000000000000000e+00,1.407001832178428119e-03,5.000548309463421326e+00,3.439902113704300657e-01,1.335621830254773990e+00,1.174631646516576533e-01,8.015408185508601790e-02,3.345214323188296368e-01,2.275381244816373494e-01,-1.104198902593811482e-02,1.691275029398049412e-01,1.414412799502405171e+00,7.046957503556773972e+00,1.356882691231999338e+00,2.289449147807541274e-01,4.989506670860855309e+00,5.089000969738147195e-02,5.894130313666632315e-01,5.000000000000000000e+00
